Unnamed: 0,state_code,date,cases,deaths,lat,long,no_of_hospitals_x,miles_of_road,percent_democrat,population,avg_income,mean_travel_time,above_65,percent_white,persons_per_household,percent_in_poverty,avg_wind_speed,avg_temp,people_fully_vaccinated,CurrentHospitalizations,CurrentlyInICU,CurrentlyOnVentilator,no_of_hospitals_y
5378,GA,2021-01-31,3509.0,2.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,119878.0,4150.0,0.0,0.0,97
5379,GA,2021-02-01,3213.0,43.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,125548.0,4094.0,0.0,0.0,97
5380,GA,2021-02-02,4979.0,203.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,129885.0,4021.0,0.0,0.0,97
5381,GA,2021-02-03,5198.0,129.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,140900.0,3910.0,0.0,0.0,97
5382,GA,2021-02-04,5811.0,162.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,152626.0,3910.0,0.0,0.0,97
5383,GA,2021-02-05,4720.0,98.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,169163.0,3910.0,0.0,0.0,97
5384,GA,2021-02-06,4426.0,229.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,188736.0,3518.0,0.0,0.0,97
5385,GA,2021-02-07,3467.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,210237.0,3456.0,0.0,0.0,97
5386,GA,2021-02-08,2715.0,37.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,219840.0,3421.0,0.0,0.0,97
5387,GA,2021-02-09,3766.0,170.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,227997.0,3375.0,0.0,0.0,97
5388,GA,2021-02-10,3403.0,117.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,251946.0,3322.0,0.0,0.0,97
5389,GA,2021-02-11,4096.0,84.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,279546.0,3204.0,0.0,0.0,97
5390,GA,2021-02-12,3831.0,189.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,279546.0,3090.0,0.0,0.0,97
5391,GA,2021-02-13,3703.0,138.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,313961.0,3026.0,0.0,0.0,97
5392,GA,2021-02-14,1874.0,20.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,380394.0,2931.0,0.0,0.0,97
5393,GA,2021-02-15,2033.0,54.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,0.0,2843.0,0.0,0.0,97
5394,GA,2021-02-16,2855.0,240.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,402578.0,2752.0,0.0,0.0,97
5395,GA,2021-02-17,3380.0,88.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,402578.0,2654.0,0.0,0.0,97
5396,GA,2021-02-18,3414.0,127.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,462570.0,2593.0,0.0,0.0,97
5397,GA,2021-02-19,3591.0,204.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,527556.0,2503.0,0.0,0.0,97
5398,GA,2021-02-20,3274.0,123.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,568299.0,2418.0,0.0,0.0,97
5399,GA,2021-02-21,1699.0,2.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,0.0,2359.0,0.0,0.0,97
5400,GA,2021-02-22,1518.0,78.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,620186.0,2316.0,0.0,0.0,97
5401,GA,2021-02-23,3916.0,88.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,624352.0,2262.0,0.0,0.0,97
5402,GA,2021-02-24,3472.0,131.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,649555.0,2165.0,0.0,0.0,97
5403,GA,2021-02-25,3381.0,131.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,674956.0,2107.0,0.0,0.0,97
5404,GA,2021-02-26,3416.0,19.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,705985.0,2016.0,0.0,0.0,97
5405,GA,2021-02-27,3283.0,74.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,741138.0,1958.0,0.0,0.0,97
5406,GA,2021-02-28,2161.0,1.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,742880.0,1924.0,0.0,0.0,97
5407,GA,2021-03-01,2035.0,77.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,743037.0,1895.0,0.0,0.0,97
5408,GA,2021-03-02,3089.0,102.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,746611.0,1874.0,0.0,0.0,97
5409,GA,2021-03-03,2730.0,143.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,775586.0,1840.0,0.0,0.0,97
5410,GA,2021-03-04,2701.0,119.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,805346.0,1761.0,0.0,0.0,97
5411,GA,2021-03-05,2017.0,62.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,841985.0,1705.0,0.0,0.0,97
5412,GA,2021-03-06,2200.0,87.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,867118.0,1640.0,0.0,0.0,97
5413,GA,2021-03-07,1638.0,1.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,894327.0,1603.0,0.0,0.0,97
5414,GA,2021-03-08,1206.0,41.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,904207.0,1569.0,0.0,0.0,97
5415,GA,2021-03-09,1881.0,29.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,910623.0,1537.0,0.0,0.0,97
5416,GA,2021-03-10,1840.0,73.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,911979.0,1523.0,0.0,0.0,97
5417,GA,2021-03-11,1737.0,79.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,936451.0,1458.0,0.0,0.0,97
5418,GA,2021-03-12,1601.0,45.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,979717.0,1428.0,0.0,0.0,97
5419,GA,2021-03-13,1221.0,51.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1008364.0,1388.0,0.0,0.0,97
5420,GA,2021-03-15,957.0,45.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1044640.0,1366.0,0.0,0.0,97
5421,GA,2021-03-16,1862.0,25.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1048574.0,1314.0,0.0,0.0,97
5422,GA,2021-03-17,1979.0,66.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1050574.0,1284.0,0.0,0.0,97
5423,GA,2021-03-18,2225.0,60.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1082385.0,1271.0,0.0,0.0,97
5424,GA,2021-03-19,1549.0,42.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1084493.0,1253.0,0.0,0.0,97
5425,GA,2021-03-20,1710.0,62.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1138530.0,1213.0,0.0,0.0,97
5426,GA,2021-03-21,1560.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1155439.0,1218.0,0.0,0.0,97
5427,GA,2021-03-22,915.0,25.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1171886.0,1214.0,0.0,0.0,97
5428,GA,2021-03-23,1877.0,31.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1172125.0,1212.0,0.0,0.0,97
5429,GA,2021-03-24,1354.0,70.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1191691.0,1224.0,0.0,0.0,97
5430,GA,2021-03-25,2102.0,90.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1208667.0,1241.0,0.0,0.0,97
5431,GA,2021-03-26,1815.0,94.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1229095.0,1211.0,0.0,0.0,97
5432,GA,2021-03-27,1550.0,74.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1250189.0,1196.0,0.0,0.0,97
5433,GA,2021-03-28,902.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1267677.0,1169.0,0.0,0.0,97
5434,GA,2021-03-29,1146.0,32.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1275068.0,1204.0,0.0,0.0,97
5435,GA,2021-03-30,1334.0,25.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1280161.0,1221.0,0.0,0.0,97
5436,GA,2021-03-31,1807.0,67.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1301323.0,1204.0,0.0,0.0,97
5437,GA,2021-04-01,1514.0,63.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1327557.0,1170.0,0.0,0.0,97
5438,GA,2021-04-02,1651.0,56.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1359623.0,1110.0,0.0,0.0,97
5439,GA,2021-04-03,1281.0,31.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1392057.0,1115.0,0.0,0.0,97
5440,GA,2021-04-04,940.0,2.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1393877.0,1134.0,0.0,0.0,97
5441,GA,2021-04-05,703.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1415768.0,1141.0,0.0,0.0,97
5442,GA,2021-04-06,1518.0,26.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1421747.0,1128.0,0.0,0.0,97
5443,GA,2021-04-07,1606.0,63.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1494480.0,1154.0,0.0,0.0,97
5444,GA,2021-04-08,1531.0,66.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1536865.0,1176.0,0.0,0.0,97
5445,GA,2021-04-09,1455.0,45.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1587661.0,1164.0,0.0,0.0,97
5446,GA,2021-04-10,1503.0,61.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1591591.0,1145.0,0.0,0.0,97
5447,GA,2021-04-11,1073.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1594354.0,1136.0,0.0,0.0,97
5448,GA,2021-04-12,954.0,34.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1595403.0,1164.0,0.0,0.0,97
5449,GA,2021-04-13,1793.0,24.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,0.0,1152.0,0.0,0.0,97
5450,GA,2021-04-14,1698.0,51.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1782385.0,1171.0,0.0,0.0,97
5451,GA,2021-04-15,1591.0,62.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1835536.0,1180.0,0.0,0.0,97
5452,GA,2021-04-16,1622.0,50.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1899992.0,1172.0,0.0,0.0,97
5453,GA,2021-04-17,1623.0,39.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,1964775.0,1159.0,0.0,0.0,97
5454,GA,2021-04-18,957.0,1.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2025794.0,1217.0,0.0,0.0,97
5455,GA,2021-04-19,871.0,25.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2074187.0,1221.0,0.0,0.0,97
5456,GA,2021-04-20,1329.0,13.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2101212.0,1256.0,0.0,0.0,97
5457,GA,2021-04-21,1251.0,29.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2146103.0,1249.0,0.0,0.0,97
5458,GA,2021-04-22,1669.0,44.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2202939.0,1237.0,0.0,0.0,97
5459,GA,2021-04-23,1802.0,41.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2263940.0,1205.0,0.0,0.0,97
5460,GA,2021-04-24,1473.0,56.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2328997.0,1174.0,0.0,0.0,97
5461,GA,2021-04-25,901.0,2.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2331518.0,1216.0,0.0,0.0,97
5462,GA,2021-04-26,742.0,34.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2388290.0,1161.0,0.0,0.0,97
5463,GA,2021-04-27,1356.0,16.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2421923.0,1137.0,0.0,0.0,97
5464,GA,2021-04-28,1368.0,68.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2470926.0,1131.0,0.0,0.0,97
5465,GA,2021-04-29,1437.0,57.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2527545.0,1166.0,0.0,0.0,97
5466,GA,2021-04-30,1437.0,32.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2591190.0,1126.0,0.0,0.0,97
5467,GA,2021-05-01,1212.0,22.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2649030.0,1107.0,0.0,0.0,97
5468,GA,2021-05-02,1274.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2699753.0,1101.0,0.0,0.0,97
5469,GA,2021-05-03,857.0,15.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2700803.0,1094.0,0.0,0.0,97
5470,GA,2021-05-04,1207.0,13.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2730134.0,1083.0,0.0,0.0,97
5471,GA,2021-05-05,1013.0,26.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2761702.0,1080.0,0.0,0.0,97
5472,GA,2021-05-06,1186.0,21.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2763645.0,1066.0,0.0,0.0,97
5473,GA,2021-05-07,1244.0,40.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2850374.0,1069.0,0.0,0.0,97
5474,GA,2021-05-08,1007.0,30.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2890358.0,1050.0,0.0,0.0,97
5475,GA,2021-05-10,448.0,1.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2956409.0,1009.0,0.0,0.0,97
5476,GA,2021-05-11,942.0,22.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,2977408.0,993.0,0.0,0.0,97
5477,GA,2021-05-12,911.0,42.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3003804.0,992.0,0.0,0.0,97
5478,GA,2021-05-13,1101.0,19.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3037554.0,955.0,0.0,0.0,97
5479,GA,2021-05-14,886.0,23.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3064613.0,927.0,0.0,0.0,97
5480,GA,2021-05-15,740.0,22.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3095445.0,925.0,0.0,0.0,97
5481,GA,2021-05-16,513.0,1.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3096482.0,896.0,0.0,0.0,97
5482,GA,2021-05-17,502.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3133196.0,863.0,0.0,0.0,97
5483,GA,2021-05-18,772.0,26.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3133560.0,867.0,0.0,0.0,97
5484,GA,2021-05-19,695.0,35.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3134850.0,859.0,0.0,0.0,97
5485,GA,2021-05-20,792.0,22.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3183565.0,795.0,0.0,0.0,97
5486,GA,2021-05-21,694.0,44.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3208104.0,797.0,0.0,0.0,97
5487,GA,2021-05-22,581.0,23.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3236398.0,788.0,0.0,0.0,97
5488,GA,2021-05-23,362.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3257623.0,792.0,0.0,0.0,97
5489,GA,2021-05-24,318.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3257973.0,794.0,0.0,0.0,97
5490,GA,2021-05-25,634.0,38.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3258138.0,794.0,0.0,0.0,97
5491,GA,2021-05-26,542.0,35.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3277423.0,780.0,0.0,0.0,97
5492,GA,2021-05-27,665.0,39.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3295633.0,763.0,0.0,0.0,97
5493,GA,2021-05-28,550.0,42.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3296656.0,732.0,0.0,0.0,97
5494,GA,2021-05-29,589.0,16.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3298581.0,685.0,0.0,0.0,97
5495,GA,2021-05-30,246.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3299623.0,682.0,0.0,0.0,97
5496,GA,2021-05-31,237.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,0.0,661.0,0.0,0.0,97
5497,GA,2021-06-01,241.0,1.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3407704.0,639.0,0.0,0.0,97
5498,GA,2021-06-02,476.0,27.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3407890.0,607.0,0.0,0.0,97
5499,GA,2021-06-03,480.0,30.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3409346.0,619.0,0.0,0.0,97
5500,GA,2021-06-04,484.0,41.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3512913.0,590.0,0.0,0.0,97
5501,GA,2021-06-05,340.0,43.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3514143.0,586.0,0.0,0.0,97
5502,GA,2021-06-06,270.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3546734.0,566.0,0.0,0.0,97
5503,GA,2021-06-07,268.0,0.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3547535.0,577.0,0.0,0.0,97
5504,GA,2021-06-08,524.0,38.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3587882.0,578.0,0.0,0.0,97
5505,GA,2021-06-09,503.0,21.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3589555.0,556.0,0.0,0.0,97
5506,GA,2021-06-10,437.0,40.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3590749.0,542.0,0.0,0.0,97
5507,GA,2021-06-11,429.0,33.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3590930.0,540.0,0.0,0.0,97
5508,GA,2021-06-12,398.0,27.0,32.638481,-83.426574,97,128571.0,50.10517729974758,21423816,49392.0,28.4,13.9,52.4,2.71,14.3,15.34,50.69,3592184.0,520.0,0.0,0.0,97
